,Unnamed: 0,댓글
64,64,정책 관련주란것은  정말지저분한  주식이야  원래그지덜 주식이지
65,65,"로봇청소기 사용하다 중고로 팔아버렸습니다 집 바닦에 전선줄에 방해받고 쇼파,침대밑에 끼이고 식탁의자 밑에 끼이고 계속 스톱! 스톱! 성질나서~ 다시 손으로 청소기 돌리고 있습니다"
66,66,장난하면서  방송하지 마세요. 코미디 방송잉인가요? ㅋㅋㅋ
67,67,단디~~^^
68,68,차 소장님한테 조금만다정하게 대해주시면 안되나요.화내시는 말투 같아요.ㅜㅠ
69,69,첨부터 10분을 아재 농담...노잼이네요. 10분 잃어버린 느낌이네요.
70,70,엠씨 비제이 난닝구 닮앗네ㅋㅋ
71,71,카카오 왜 이렇게 답좀주세요
72,72,산이 높았으니 쉬어가는 거지요.
73,73,대통령후보가 규제를 한다네요.
74,74,디자인의 디자인도 모르는 사람들인거같은데 ㅋㅋㅋㅋㅋ 데슬라의 디자인을 논하시네 ㅎㅎㅎㅎㅎ
75,75,어...화면이 왜 달라졌을까요?
76,76,진행자는 중간에 말 좀 끊지 않았으면 좋겠습니다. 집중하지못하고 주제가 흔들려요
77,77,LG전자 최대 매출이여 봤자 주가는 안 오를 꺼다. 나중에 전장 물적 분할 할꺼 뻔한데 뭐하러 지금 사나.....
